path,mos_pred,model
data/evaluation_short/output_tsm/48k/p225_039.wav,2.5050532817840576,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_011.wav,3.1628775596618652,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_005.wav,2.392422676086426,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_004.wav,3.194288969039917,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_010.wav,3.177410840988159,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_038.wav,4.482929706573486,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_006.wav,3.588536024093628,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_012.wav,2.4082937240600586,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_013.wav,2.778266191482544,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_007.wav,4.237172603607178,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_003.wav,2.4254631996154785,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_017.wav,3.0935781002044678,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_016.wav,3.687187910079956,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_002.wav,3.459977865219116,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_014.wav,1.916646122932434,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_028.wav,3.6951920986175537,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_029.wav,4.408524036407471,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_001.wav,2.4551098346710205,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_072.wav,2.7418253421783447,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_066.wav,3.889659881591797,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_067.wav,2.500237226486206,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_073.wav,3.164463996887207,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_059.wav,3.195284366607666,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_065.wav,4.632364273071289,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_071.wav,4.394236087799072,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_070.wav,3.427190065383911,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_064.wav,4.2667107582092285,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_058.wav,4.110947132110596,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_104.wav,4.132322311401367,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_110.wav,3.7684075832366943,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_060.wav,3.998253107070923,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_049.wav,4.181735515594482,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_061.wav,3.321561813354492,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_103.wav,2.319704055786133,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_063.wav,3.505220890045166,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_089.wav,2.069948673248291,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_062.wav,3.141756772994995,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_053.wav,4.068339824676514,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_090.wav,2.8716392517089844,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_084.wav,2.424654960632324,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_046.wav,2.7625904083251953,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_052.wav,4.612207889556885,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_044.wav,2.234821081161499,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_092.wav,4.734008312225342,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_086.wav,3.270031213760376,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_051.wav,3.606776475906372,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_045.wav,2.9148638248443604,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_109.wav,2.6810503005981445,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_082.wav,4.050168037414551,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_083.wav,2.7357072830200195,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_054.wav,3.785923957824707,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_040.wav,4.388861179351807,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_108.wav,2.0568723678588867,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_056.wav,2.8503806591033936,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_081.wav,3.2802469730377197,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_094.wav,3.0709784030914307,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_057.wav,3.6827242374420166,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_018.wav,4.1805853843688965,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_030.wav,2.172917604446411,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_024.wav,3.056501626968384,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_025.wav,2.9376869201660156,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_019.wav,3.1039953231811523,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_027.wav,3.605914831161499,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_033.wav,4.286244869232178,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_026.wav,3.0725014209747314,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_022.wav,2.9739089012145996,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_036.wav,3.2124648094177246,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_037.wav,2.7500078678131104,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_023.wav,2.8159425258636475,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_035.wav,3.6936566829681396,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_021.wav,2.9023067951202393,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_009.wav,3.4026618003845215,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_008.wav,2.382110595703125,NISQA_TTS_v1
data/evaluation_short/output_tsm/48k/p225_020.wav,3.308995485305786,NISQA_TTS_v1
